0,0.031380
1,0.031463
2,0.031545
3,0.031627
4,0.031708
5,0.031788
6,0.031869
7,0.031948
8,0.032027
9,0.032106
10,0.032183
11,0.032260
12,0.032337
13,0.032413
14,0.032488
15,0.032562
16,0.032635
17,0.032708
18,0.032780
19,0.032851
20,0.032921
21,0.032991
22,0.033059
23,0.033127
24,0.033194
25,0.033259
26,0.033324
27,0.033388
28,0.033451
29,0.033513
30,0.033573
31,0.033633
32,0.033692
33,0.033749
34,0.033806
35,0.033861
36,0.033915
37,0.033968
38,0.034020
39,0.034070
40,0.034120
41,0.034168
42,0.034215
43,0.034260
44,0.034305
45,0.034348
46,0.034390
47,0.034430
48,0.034470
49,0.034508
50,0.034544
51,0.034579
52,0.034613
53,0.034646
54,0.034677
55,0.034707
56,0.034735
57,0.034762
58,0.034787
59,0.034812
60,0.034834
61,0.034856
62,0.034875
63,0.034894
64,0.034911
65,0.034926
66,0.034940
67,0.034953
68,0.034964
69,0.034973
70,0.034981
71,0.034988
72,0.034993
73,0.034997
74,0.034999
75,0.035000
76,0.034999
77,0.034997
78,0.034993
79,0.034988
80,0.034981
81,0.034973
82,0.034964
83,0.034953
84,0.034940
85,0.034926
86,0.034911
87,0.034894
88,0.034875
89,0.034856
90,0.034834
91,0.034812
92,0.034787
93,0.034762
94,0.034735
95,0.034707
96,0.034677
97,0.034646
98,0.034613
99,0.034579
100,0.034544
101,0.034508
102,0.034470
103,0.034430
104,0.034390
105,0.034348
106,0.034305
107,0.034260
108,0.034215
109,0.034168
110,0.034120
111,0.034070
112,0.034020
113,0.033968
114,0.033915
115,0.033861
116,0.033806
117,0.033749
118,0.033692
119,0.033633
120,0.033573
121,0.033513
122,0.033451
123,0.033388
124,0.033324
125,0.033259
126,0.033194
127,0.033127
128,0.033059
129,0.032991
130,0.032921
131,0.032851
132,0.032780
133,0.032708
134,0.032635
135,0.032562
136,0.032488
137,0.032413
138,0.032337
139,0.032260
140,0.032183
141,0.032106
142,0.032027
143,0.031948
144,0.031869
145,0.031788
146,0.031708
147,0.031627
148,0.031545
149,0.031463
150,0.031380
151,0.031298
152,0.031214
153,0.031131
154,0.031047
155,0.030962
156,0.030878
157,0.030793
158,0.030708
159,0.030622
160,0.030537
161,0.030451
162,0.030365
163,0.030280
164,0.030194
165,0.030108
166,0.030022
167,0.029935
168,0.029849
169,0.029763
170,0.029677
171,0.029592
172,0.029506
173,0.029420
174,0.029335
175,0.029250
176,0.029165
177,0.029080
178,0.028996
179,0.028911
180,0.028828
181,0.028744
182,0.028661
183,0.028578
184,0.028496
185,0.028414
186,0.028333
187,0.028252
188,0.028171
189,0.028092
190,0.028012
191,0.027934
192,0.027856
193,0.027778
194,0.027701
195,0.027625
196,0.027550
197,0.027475
198,0.027401
199,0.027328
200,0.027256
201,0.027184
202,0.027114
203,0.027044
204,0.026975
205,0.026907
206,0.026839
207,0.026773
208,0.026708
209,0.026644
210,0.026580
211,0.026518
212,0.026457
213,0.026397
214,0.026338
215,0.026279
216,0.026223
217,0.026167
218,0.026112
219,0.026058
220,0.026006
221,0.025955
222,0.025905
223,0.025856
224,0.025809
225,0.025762
226,0.025717
227,0.025673
228,0.025631
229,0.025590
230,0.025550
231,0.025511
232,0.025474
233,0.025438
234,0.025404
235,0.025370
