0,80.013569
1,80.431263
2,80.841422
3,81.243924
4,81.638649
5,82.025480
6,82.404304
7,82.775006
8,83.137479
9,83.491613
10,83.837305
11,84.174452
12,84.502954
13,84.822713
14,85.133636
15,85.435629
16,85.728603
17,86.012472
18,86.287151
19,86.552559
20,86.808617
21,87.055250
22,87.292384
23,87.519949
24,87.737878
25,87.946106
26,88.144571
27,88.333215
28,88.511982
29,88.680818
30,88.839673
31,88.988502
32,89.127259
33,89.255903
34,89.374396
35,89.482704
36,89.580793
37,89.668636
38,89.746205
39,89.813479
40,89.870436
41,89.917061
42,89.953339
43,89.979259
44,89.994814
45,90.000000
46,89.994814
47,89.979259
48,89.953339
49,89.917061
50,89.870436
51,89.813479
52,89.746205
53,89.668636
54,89.580793
55,89.482704
56,89.374396
57,89.255903
58,89.127259
59,88.988502
60,88.839673
61,88.680818
62,88.511982
63,88.333215
64,88.144571
65,87.946106
66,87.737878
67,87.519949
68,87.292384
69,87.055250
70,86.808617
71,86.552559
72,86.287151
73,86.012472
74,85.728603
75,85.435629
76,85.133636
77,84.822713
78,84.502954
79,84.174452
80,83.837305
81,83.491613
82,83.137479
83,82.775006
84,82.404304
85,82.025480
86,81.638649
87,81.243924
88,80.841422
89,80.431263
90,80.013569
91,79.588462
92,79.156069
93,78.716518
94,78.269939
95,77.816465
96,77.356230
97,76.889370
98,76.416024
99,75.936332
100,75.450436
101,74.958480
102,74.460610
103,73.956974
104,73.447720
105,72.932999
106,72.412965
107,71.887771
108,71.357573
109,70.822527
110,70.282793
111,69.738530
112,69.189900
113,68.637066
114,68.080190
115,67.519438
116,66.954977
117,66.386973
118,65.815595
119,65.241012
120,64.663394
121,64.082913
122,63.499740
123,62.914049
124,62.326013
125,61.735805
126,61.143602
127,60.549578
128,59.953910
129,59.356774
130,58.758347
131,58.158806
132,57.558330
133,56.957095
134,56.355280
135,55.753063
136,55.150624
137,54.548140
138,53.945789
139,53.343751
140,52.742204
141,52.141326
142,51.541295
143,50.942289
144,50.344485
145,49.748061
146,49.153193
147,48.560058
148,47.968831
149,47.379687
150,46.792801
151,46.208348
152,45.626499
153,45.047428
154,44.471307
155,43.898305
156,43.328593
157,42.762339
158,42.199712
159,41.640877
160,41.086002
161,40.535249
162,39.988782
163,39.446764
164,38.909354
165,38.376712
166,37.848997
167,37.326363
168,36.808967
169,36.296960
170,35.790496
171,35.289725
172,34.794793
173,34.305849
174,33.823038
175,33.346501
176,32.876381
177,32.412816
178,31.955945
179,31.505901
180,31.062820
181,30.626832
182,30.198066
183,29.776650
184,29.362707
185,28.956362
186,28.557734
187,28.166941
188,27.784100
189,27.409323
190,27.042722
191,26.684405
192,26.334479
193,25.993047
194,25.660210
195,25.336068
196,25.020715
197,24.714246
198,24.416751
199,24.128319
200,23.849035
201,23.578981
202,23.318238
203,23.066883
204,22.824991
205,22.592633
206,22.369878
207,22.156791
208,21.953437
209,21.759876
210,21.576164
211,21.402356
212,21.238504
213,21.084656
214,20.940858
215,20.807153
216,20.683579
217,20.570175
218,20.466972
219,20.374003
220,20.291294
221,20.218870
222,20.156752
223,20.104959
224,20.063506
225,20.032406
226,20.011667
227,20.001296
228,20.001296
229,20.011667
230,20.032406
231,20.063506
232,20.104959
233,20.156752
234,20.218870
235,20.291294
236,20.374003
237,20.466972
238,20.570175
239,20.683579
240,20.807153
241,20.940858
242,21.084656
243,21.238504
244,21.402356
245,21.576164
246,21.759876
247,21.953437
248,22.156791
249,22.369878
250,22.592633
251,22.824991
252,23.066883
253,23.318238
254,23.578981
255,23.849035
256,24.128319
257,24.416751
258,24.714246
259,25.020715
260,25.336068
261,25.660210
262,25.993047
263,26.334479
264,26.684405
265,27.042722
266,27.409323
267,27.784100
268,28.166941
269,28.557734
270,28.956362
271,29.362707
272,29.776650
273,30.198066
274,30.626832
275,31.062820
276,31.505901
277,31.955945
278,32.412816
279,32.876381
280,33.346501
281,33.823038
282,34.305849
283,34.794793
284,35.289725
285,35.790496
286,36.296960
287,36.808967
288,37.326363
289,37.848997
290,38.376712
291,38.909354
292,39.446764
293,39.988782
294,40.535249
295,41.086002
296,41.640877
297,42.199712
298,42.762339
299,43.328593
300,43.898305
301,44.471307
302,45.047428
303,45.626499
304,46.208348
305,46.792801
306,47.379687
307,47.968831
308,48.560058
309,49.153193
310,49.748061
311,50.344485
312,50.942289
313,51.541295
314,52.141326
315,52.742204
316,53.343751
317,53.945789
318,54.548140
319,55.150624
320,55.753063
321,56.355280
322,56.957095
323,57.558330
324,58.158806
325,58.758347
326,59.356774
327,59.953910
328,60.549578
329,61.143602
330,61.735805
331,62.326013
332,62.914049
333,63.499740
334,64.082913
335,64.663394
336,65.241012
337,65.815595
338,66.386973
339,66.954977
340,67.519438
341,68.080190
342,68.637066
343,69.189900
344,69.738530
345,70.282793
346,70.822527
347,71.357573
348,71.887771
349,72.412965
350,72.932999
351,73.447720
352,73.956974
353,74.460610
354,74.958480
355,75.450436
356,75.936332
357,76.416024
358,76.889370
359,77.356230
360,77.816465
361,78.269939
362,78.716518
363,79.156069
364,79.588462
365,80.013569
366,80.431263
367,80.841422
368,81.243924
369,81.638649
370,82.025480
371,82.404304
372,82.775006
373,83.137479
374,83.491613
375,83.837305
376,84.174452
377,84.502954
378,84.822713
379,85.133636
380,85.435629
381,85.728603
382,86.012472
383,86.287151
384,86.552559
385,86.808617
386,87.055250
387,87.292384
388,87.519949
389,87.737878
390,87.946106
391,88.144571
392,88.333215
393,88.511982
394,88.680818
395,88.839673
396,88.988502
397,89.127259
398,89.255903
399,89.374396
400,89.482704
401,89.580793
402,89.668636
403,89.746205
404,89.813479
405,89.870436
406,89.917061
407,89.953339
408,89.979259
409,89.994814
410,90.000000
411,89.994814
412,89.979259
413,89.953339
414,89.917061
415,89.870436
416,89.813479
417,89.746205
418,89.668636
419,89.580793
420,89.482704
421,89.374396
422,89.255903
423,89.127259
424,88.988502
425,88.839673
426,88.680818
427,88.511982
428,88.333215
429,88.144571
430,87.946106
431,87.737878
432,87.519949
433,87.292384
434,87.055250
435,86.808617
436,86.552559
437,86.287151
438,86.012472
439,85.728603
440,85.435629
441,85.133636
442,84.822713
443,84.502954
444,84.174452
445,83.837305
446,83.491613
447,83.137479
448,82.775006
449,82.404304
450,82.025480
451,81.638649
452,81.243924
453,80.841422
454,80.431263
455,80.013569
456,79.588462
457,79.156069
458,78.716518
459,78.269939
460,77.816465
461,77.356230
462,76.889370
463,76.416024
464,75.936332
465,75.450436
466,74.958480
467,74.460610
468,73.956974
469,73.447720
470,72.932999
471,72.412965
472,71.887771
473,71.357573
474,70.822527
475,70.282793
476,69.738530
477,69.189900
478,68.637066
479,68.080190
480,67.519438
481,66.954977
482,66.386973
483,65.815595
484,65.241012
485,64.663394
486,64.082913
487,63.499740
488,62.914049
489,62.326013
490,61.735805
491,61.143602
492,60.549578
493,59.953910
494,59.356774
495,58.758347
496,58.158806
497,57.558330
498,56.957095
499,56.355280
500,55.753063
501,55.150624
502,54.548140
503,53.945789
504,53.343751
505,52.742204
506,52.141326
507,51.541295
508,50.942289
509,50.344485
510,49.748061
511,49.153193
512,48.560058
513,47.968831
514,47.379687
515,46.792801
516,46.208348
517,45.626499
518,45.047428
519,44.471307
520,43.898305
521,43.328593
522,42.762339
523,42.199712
524,41.640877
525,41.086002
526,40.535249
527,39.988782
528,39.446764
529,38.909354
530,38.376712
531,37.848997
532,37.326363
533,36.808967
534,36.296960
535,35.790496
536,35.289725
537,34.794793
538,34.305849
539,33.823038
540,33.346501
541,32.876381
542,32.412816
543,31.955945
544,31.505901
545,31.062820
546,30.626832
547,30.198066
548,29.776650
549,29.362707
550,28.956362
551,28.557734
552,28.166941
553,27.784100
554,27.409323
555,27.042722
556,26.684405
557,26.334479
558,25.993047
559,25.660210
560,25.336068
561,25.020715
562,24.714246
563,24.416751
564,24.128319
565,23.849035
566,23.578981
567,23.318238
568,23.066883
569,22.824991
570,22.592633
571,22.369878
572,22.156791
573,21.953437
574,21.759876
575,21.576164
576,21.402356
577,21.238504
578,21.084656
579,20.940858
580,20.807153
581,20.683579
582,20.570175
583,20.466972
584,20.374003
585,20.291294
586,20.218870
587,20.156752
588,20.104959
589,20.063506
590,20.032406
591,20.011667
592,20.001296
593,20.001296
594,20.011667
595,20.032406
596,20.063506
597,20.104959
598,20.156752
599,20.218870
600,20.291294
601,20.374003
602,20.466972
603,20.570175
604,20.683579
605,20.807153
606,20.940858
607,21.084656
608,21.238504
609,21.402356
610,21.576164
611,21.759876
612,21.953437
613,22.156791
614,22.369878
615,22.592633
616,22.824991
617,23.066883
618,23.318238
619,23.578981
620,23.849035
621,24.128319
622,24.416751
623,24.714246
624,25.020715
625,25.336068
626,25.660210
627,25.993047
628,26.334479
629,26.684405
630,27.042722
631,27.409323
632,27.784100
633,28.166941
634,28.557734
635,28.956362
636,29.362707
637,29.776650
638,30.198066
639,30.626832
640,31.062820
641,31.505901
642,31.955945
643,32.412816
644,32.876381
645,33.346501
646,33.823038
647,34.305849
648,34.794793
649,35.289725
650,35.790496
651,36.296960
652,36.808967
653,37.326363
654,37.848997
655,38.376712
656,38.909354
657,39.446764
658,39.988782
659,40.535249
660,41.086002
661,41.640877
662,42.199712
663,42.762339
664,43.328593
665,43.898305
666,44.471307
667,45.047428
668,45.626499
669,46.208348
670,46.792801
671,47.379687
672,47.968831
673,48.560058
674,49.153193
675,49.748061
676,50.344485
677,50.942289
678,51.541295
679,52.141326
680,52.742204
681,53.343751
682,53.945789
683,54.548140
684,55.150624
685,55.753063
686,56.355280
687,56.957095
688,57.558330
689,58.158806
690,58.758347
691,59.356774
692,59.953910
693,60.549578
694,61.143602
695,61.735805
696,62.326013
697,62.914049
698,63.499740
699,64.082913
700,64.663394
701,65.241012
702,65.815595
703,66.386973
704,66.954977
705,67.519438
706,68.080190
707,68.637066
708,69.189900
709,69.738530
710,70.282793
711,70.822527
712,71.357573
713,71.887771
714,72.412965
715,72.932999
716,73.447720
717,73.956974
718,74.460610
719,74.958480
720,75.450436
721,75.936332
722,76.416024
723,76.889370
724,77.356230
725,77.816465
726,78.269939
727,78.716518
728,79.156069
729,79.588462
730,80.013569
731,80.431263
732,80.841422
733,81.243924
734,81.638649
735,82.025480
736,82.404304
737,82.775006
738,83.137479
739,83.491613
740,83.837305
741,84.174452
742,84.502954
743,84.822713
744,85.133636
745,85.435629
746,85.728603
747,86.012472
748,86.287151
749,86.552559
750,86.808617
751,87.055250
752,87.292384
753,87.519949
754,87.737878
755,87.946106
756,88.144571
757,88.333215
758,88.511982
759,88.680818
760,88.839673
761,88.988502
762,89.127259
763,89.255903
764,89.374396
765,89.482704
766,89.580793
767,89.668636
768,89.746205
769,89.813479
770,89.870436
771,89.917061
772,89.953339
773,89.979259
774,89.994814
775,90.000000
776,89.994814
777,89.979259
778,89.953339
779,89.917061
780,89.870436
781,89.813479
782,89.746205
783,89.668636
784,89.580793
785,89.482704
786,89.374396
787,89.255903
788,89.127259
789,88.988502
790,88.839673
791,88.680818
792,88.511982
793,88.333215
794,88.144571
795,87.946106
796,87.737878
797,87.519949
798,87.292384
799,87.055250
800,86.808617
801,86.552559
802,86.287151
803,86.012472
804,85.728603
805,85.435629
806,85.133636
807,84.822713
808,84.502954
809,84.174452
810,83.837305
811,83.491613
812,83.137479
813,82.775006
814,82.404304
815,82.025480
816,81.638649
817,81.243924
818,80.841422
819,80.431263
820,80.013569
821,79.588462
822,79.156069
823,78.716518
824,78.269939
825,77.816465
826,77.356230
827,76.889370
828,76.416024
829,75.936332
